cond_uscm,pH,pressure_mbar,temp_C,depth_m,alt_m
0.21,7.37,959.10,32.58,-0.55,460.65
0.15,7.37,958.80,32.58,-0.55,463.26
0.17,7.37,959.10,32.58,-0.55,460.65
0.17,7.38,959.50,32.58,-0.55,457.17
0.19,7.37,958.80,32.57,-0.55,463.26
0.19,7.37,959.30,32.58,-0.55,458.91
0.17,7.37,959.30,32.57,-0.55,458.91
0.19,7.37,959.30,32.57,-0.55,458.91
0.17,7.38,959.30,32.57,-0.55,458.91
0.17,7.37,959.10,32.56,-0.55,460.65
0.19,7.31,959.50,32.56,-0.55,457.17
0.19,7.37,959.30,32.55,-0.55,458.91
0.17,7.36,959.30,32.55,-0.55,458.91
0.17,7.36,959.30,32.56,-0.55,458.91
0.17,7.37,959.20,32.57,-0.55,459.78
0.19,7.36,959.30,32.57,-0.55,458.91
0.21,7.37,959.40,32.58,-0.55,458.04
0.23,7.37,959.50,32.58,-0.55,457.17
0.19,7.36,959.10,32.59,-0.55,460.65
0.17,7.37,959.40,32.59,-0.55,458.04
0.19,7.36,958.90,32.59,-0.55,462.39
0.19,7.36,959.20,32.59,-0.55,459.78
0.17,7.36,959.40,32.59,-0.55,458.04
0.19,7.36,959.10,32.58,-0.55,460.65
0.17,7.35,959.20,32.58,-0.55,459.78
0.17,7.35,959.10,32.58,-0.55,460.65
0.19,7.35,959.60,32.59,-0.55,456.30
0.19,7.35,959.20,32.60,-0.55,459.78
0.15,7.35,959.40,32.61,-0.55,458.04
0.21,7.35,959.60,32.61,-0.55,456.30
0.19,7.35,959.20,32.62,-0.55,459.78
0.19,7.34,959.20,32.63,-0.55,459.78
0.15,7.34,959.00,32.64,-0.55,461.52
0.17,7.33,959.00,32.65,-0.55,461.52
0.17,7.32,959.30,32.66,-0.55,458.91
0.21,7.32,959.20,32.65,-0.55,459.78
0.17,7.31,959.40,32.66,-0.55,458.04
0.21,7.32,959.30,32.65,-0.55,458.91
0.15,7.32,958.90,32.65,-0.55,462.39
0.17,7.32,959.10,32.65,-0.55,460.65
0.19,7.31,959.60,32.66,-0.55,456.30
0.23,7.31,959.40,32.65,-0.55,458.04
0.15,7.32,958.90,32.66,-0.55,462.39
0.19,7.32,958.90,32.66,-0.55,462.39
0.15,7.33,958.90,32.66,-0.55,462.39
0.19,7.33,958.70,32.66,-0.56,464.13
0.15,7.33,959.20,32.66,-0.55,459.78
0.17,7.33,959.00,32.66,-0.55,461.52
0.19,7.33,959.30,32.66,-0.55,458.91
0.17,7.34,959.10,32.67,-0.55,460.65
0.15,7.34,958.80,32.67,-0.55,463.26
0.19,7.35,958.80,32.67,-0.55,463.26
0.19,7.34,958.90,32.67,-0.55,462.39
0.17,7.34,959.10,32.67,-0.55,460.65
0.15,7.35,959.20,32.67,-0.55,459.78
0.21,7.35,959.40,32.67,-0.55,458.04
0.15,7.35,959.00,32.67,-0.55,461.52
0.17,7.34,959.70,32.67,-0.55,455.43
0.21,7.33,959.40,32.66,-0.55,458.04
0.21,7.33,959.30,32.66,-0.55,458.91
0.15,7.33,959.20,32.66,-0.55,459.78
0.19,7.32,959.30,32.66,-0.55,458.91
0.19,7.32,959.40,32.66,-0.55,458.04
0.15,7.32,959.00,32.66,-0.55,461.52
0.15,7.31,959.10,32.66,-0.55,460.65
0.15,7.31,959.00,32.65,-0.55,461.52
0.13,7.32,959.10,32.65,-0.55,460.65
0.17,7.31,959.40,32.65,-0.55,458.04
0.19,7.31,959.20,32.65,-0.55,459.78
0.15,7.31,959.10,32.65,-0.55,460.65
0.17,7.30,959.10,32.64,-0.55,460.65
0.15,7.30,958.90,32.64,-0.55,462.39
0.17,7.30,959.00,32.64,-0.55,461.52
0.13,7.31,959.70,32.64,-0.55,455.43
0.19,7.30,959.30,32.64,-0.55,458.91
0.17,7.31,959.00,32.64,-0.55,461.52
0.19,7.31,959.00,32.63,-0.55,461.52
0.21,7.31,958.90,32.63,-0.55,462.39
0.17,7.31,959.10,32.62,-0.55,460.65
0.15,7.31,959.10,32.62,-0.55,460.65
0.21,7.31,959.10,32.63,-0.55,460.65
0.21,7.31,958.90,32.64,-0.55,462.39
0.17,7.30,958.70,32.65,-0.56,464.13
0.19,7.31,959.30,32.65,-0.55,458.91
0.19,7.31,958.90,32.66,-0.55,462.39
0.13,7.31,959.30,32.67,-0.55,458.91
0.17,7.31,959.40,32.67,-0.55,458.04
0.13,7.31,959.60,32.68,-0.55,456.30
0.23,7.31,959.10,32.68,-0.55,460.65
0.21,7.30,959.00,32.69,-0.55,461.52
0.19,7.29,959.00,32.70,-0.55,461.52
0.17,7.28,959.30,32.70,-0.55,458.91
0.15,7.28,959.00,32.71,-0.55,461.52
0.17,7.28,959.20,32.71,-0.55,459.78
0.19,7.27,959.60,32.71,-0.55,456.30
0.19,7.27,959.00,32.71,-0.55,461.52
0.19,7.26,958.90,32.70,-0.55,462.39
0.19,7.25,959.50,32.71,-0.55,457.17
0.19,7.25,959.20,32.70,-0.55,459.78
0.19,7.25,959.00,32.70,-0.55,461.52
0.15,7.24,959.80,32.70,-0.54,454.56
0.19,7.24,959.20,32.70,-0.55,459.78
0.17,7.24,959.20,32.68,-0.55,459.78
0.17,7.24,959.20,32.68,-0.55,459.78
0.19,7.24,959.20,32.68,-0.55,459.78
0.19,7.23,959.60,32.67,-0.55,456.30
0.15,7.24,959.20,32.67,-0.55,459.78
0.19,7.23,959.60,32.67,-0.55,456.30
0.19,7.22,959.20,32.66,-0.55,459.78
0.13,7.22,959.10,32.65,-0.55,460.65
0.19,7.22,959.10,32.65,-0.55,460.65
0.15,7.22,959.20,32.65,-0.55,459.78
0.19,7.22,959.30,32.64,-0.55,458.91
0.17,7.22,959.40,32.64,-0.55,458.04
0.19,7.21,959.10,32.64,-0.55,460.65
0.19,7.21,959.30,32.63,-0.55,458.91
0.19,7.21,959.20,32.62,-0.55,459.78
0.15,7.21,959.30,32.63,-0.55,458.91
0.17,7.21,959.00,32.62,-0.55,461.52
0.19,7.22,959.50,32.62,-0.55,457.17
0.17,7.22,959.00,32.62,-0.55,461.52
0.19,7.22,959.20,32.62,-0.55,459.78
0.13,7.22,959.40,32.61,-0.55,458.04
0.15,7.23,958.80,32.61,-0.55,463.26
0.15,7.23,959.10,32.61,-0.55,460.65
0.19,7.23,959.30,32.60,-0.55,458.91
0.17,7.23,959.40,32.60,-0.55,458.04
0.19,7.23,958.90,32.59,-0.55,462.39
0.17,7.23,959.20,32.59,-0.55,459.78
0.19,7.23,959.00,32.58,-0.55,461.52
0.15,7.22,959.20,32.58,-0.55,459.78
0.19,7.23,959.50,32.57,-0.55,457.17
0.21,7.23,959.40,32.56,-0.55,458.04
0.19,7.23,958.90,32.56,-0.55,462.39
0.15,7.23,959.10,32.56,-0.55,460.65
0.19,7.24,959.20,32.55,-0.55,459.78
0.19,7.23,959.40,32.55,-0.55,458.04
0.13,7.24,959.10,32.55,-0.55,460.65
0.17,7.24,959.20,32.54,-0.55,459.78
0.17,7.24,958.50,32.54,-0.56,465.87
0.19,7.24,959.20,32.53,-0.55,459.78
0.15,7.24,959.50,32.53,-0.55,457.17
0.19,7.24,959.00,32.52,-0.55,461.52
0.15,7.24,959.00,32.52,-0.55,461.52
0.23,7.24,959.00,32.52,-0.55,461.52
0.17,7.24,959.00,32.51,-0.55,461.52
0.17,7.24,958.80,32.51,-0.55,463.26
0.15,7.24,958.90,32.50,-0.55,462.39
0.17,7.24,958.70,32.50,-0.56,464.13
0.23,7.24,959.20,32.50,-0.55,459.78
0.13,7.24,959.10,32.49,-0.55,460.65
0.17,7.24,959.00,32.49,-0.55,461.52
0.17,7.24,959.20,32.48,-0.55,459.78
0.17,7.24,959.30,32.48,-0.55,458.91
0.17,7.24,958.90,32.47,-0.55,462.39
0.17,7.25,959.30,32.47,-0.55,458.91
0.21,7.24,959.10,32.47,-0.55,460.65
0.15,7.24,959.00,32.47,-0.55,461.52
0.13,7.24,959.00,32.46,-0.55,461.52
0.15,7.24,958.80,32.46,-0.55,463.26
0.19,7.25,959.00,32.45,-0.55,461.52
0.17,7.23,958.80,32.45,-0.55,463.26
0.19,7.23,959.00,32.45,-0.55,461.52
0.15,7.23,959.00,32.44,-0.55,461.52
0.17,7.23,958.70,32.44,-0.56,464.13
0.17,7.23,959.00,32.43,-0.55,461.52
0.17,7.23,959.10,32.43,-0.55,460.65
0.15,7.22,958.80,32.43,-0.55,463.26
0.17,7.22,958.60,32.42,-0.56,465.00
0.17,7.22,958.70,32.42,-0.56,464.13
0.19,7.22,959.00,32.42,-0.55,461.52
0.17,7.22,958.90,32.41,-0.55,462.39
0.19,7.22,959.10,32.41,-0.55,460.65
0.19,7.21,959.10,32.41,-0.55,460.65
0.15,7.22,959.30,32.41,-0.55,458.91
0.17,7.21,958.90,32.41,-0.55,462.39
0.19,7.22,958.70,32.40,-0.56,464.13
0.19,7.22,959.10,32.40,-0.55,460.65
0.15,7.22,959.00,32.40,-0.55,461.52
0.17,7.22,959.40,32.40,-0.55,458.04
0.19,7.22,958.90,32.39,-0.55,462.39
0.13,7.23,959.00,32.39,-0.55,461.52
0.15,7.22,959.20,32.39,-0.55,459.78
0.15,7.23,958.80,32.39,-0.55,463.26
0.19,7.23,958.90,32.39,-0.55,462.39
0.11,7.23,959.00,32.39,-0.55,461.52
0.17,7.23,958.90,32.39,-0.55,462.39
0.15,7.23,959.10,32.38,-0.55,460.65
0.19,7.22,958.90,32.38,-0.55,462.39
0.17,7.23,959.00,32.37,-0.55,461.52
0.13,7.22,958.60,32.37,-0.56,465.00
0.15,7.22,959.20,32.37,-0.55,459.78
0.15,7.22,959.30,32.37,-0.55,458.91
0.19,7.22,958.60,32.36,-0.56,465.00
0.19,7.22,959.30,32.36,-0.55,458.91
0.17,7.21,958.80,32.36,-0.55,463.26
0.13,7.21,959.30,32.36,-0.55,458.91
0.15,7.20,958.90,32.36,-0.55,462.39
0.13,7.21,959.50,32.37,-0.55,457.17
0.17,7.21,958.80,32.37,-0.55,463.26
0.17,7.21,959.20,32.37,-0.55,459.78
0.17,7.21,959.30,32.37,-0.55,458.91
0.11,7.21,958.80,32.37,-0.55,463.26
0.13,7.21,959.50,32.37,-0.55,457.17
0.15,7.20,958.90,32.37,-0.55,462.39
0.19,7.21,958.90,32.37,-0.55,462.39
0.17,7.20,959.00,32.37,-0.55,461.52
0.17,7.21,958.80,32.37,-0.55,463.26
0.19,7.20,958.90,32.38,-0.55,462.39
0.19,7.21,958.90,32.37,-0.55,462.39
0.19,7.21,959.10,32.37,-0.55,460.65
0.13,7.21,959.10,32.38,-0.55,460.65
0.19,7.21,959.60,32.38,-0.55,456.30
0.17,7.22,958.90,32.39,-0.55,462.39
0.15,7.22,959.40,32.40,-0.55,458.04
0.15,7.22,959.30,32.41,-0.55,458.91
0.17,7.22,959.00,32.42,-0.55,461.52
0.21,7.22,959.20,32.44,-0.55,459.78
0.17,7.22,959.50,32.45,-0.55,457.17
0.17,7.22,959.30,32.45,-0.55,458.91
0.15,7.22,958.80,32.46,-0.55,463.26
0.19,7.21,959.00,32.47,-0.55,461.52
0.17,7.22,959.40,32.48,-0.55,458.04
0.19,7.22,959.00,32.49,-0.55,461.52
0.15,7.21,959.20,32.50,-0.55,459.78
0.11,7.21,959.40,32.51,-0.55,458.04
0.17,7.21,959.30,32.52,-0.55,458.91
0.15,7.21,959.50,32.53,-0.55,457.17
0.19,7.21,959.30,32.54,-0.55,458.91
0.19,7.21,959.00,32.55,-0.55,461.52
0.15,7.19,959.10,32.56,-0.55,460.65
0.15,7.20,959.20,32.57,-0.55,459.78
0.17,7.20,959.60,32.58,-0.55,456.30
0.17,7.20,959.00,32.59,-0.55,461.52
0.13,7.19,959.50,32.60,-0.55,457.17
0.17,7.19,959.20,32.61,-0.55,459.78
0.19,7.19,959.30,32.62,-0.55,458.91
0.19,7.20,959.20,32.63,-0.55,459.78
0.15,7.19,959.30,32.64,-0.55,458.91
0.13,7.19,958.80,32.65,-0.55,463.26
0.13,7.19,959.20,32.67,-0.55,459.78
0.19,7.19,959.40,32.68,-0.55,458.04
0.19,7.19,958.80,32.69,-0.55,463.26
0.15,7.18,959.50,32.71,-0.55,457.17
0.23,7.19,959.70,32.72,-0.55,455.43
0.17,7.19,959.70,32.73,-0.55,455.43
0.19,7.19,959.50,32.75,-0.55,457.17
0.19,7.19,959.50,32.76,-0.55,457.17
0.17,7.18,959.40,32.77,-0.55,458.04
0.15,7.18,959.40,32.78,-0.55,458.04
0.19,7.18,959.30,32.80,-0.55,458.91
0.19,7.17,959.60,32.81,-0.55,456.30
0.13,7.19,959.00,32.82,-0.55,461.52
0.17,7.17,959.00,32.83,-0.55,461.52
0.19,7.17,959.10,32.84,-0.55,460.65
0.15,7.17,959.00,32.85,-0.55,461.52
0.15,7.17,958.90,32.86,-0.55,462.39
0.19,7.17,959.30,32.87,-0.55,458.91
0.19,7.16,959.50,32.89,-0.55,457.17
0.17,7.17,958.60,32.90,-0.56,465.00
0.13,7.17,959.50,32.91,-0.55,457.17
0.15,7.17,959.10,32.92,-0.55,460.65
0.19,7.16,959.20,32.94,-0.55,459.78
0.15,7.16,959.70,32.94,-0.55,455.43
0.15,7.16,959.60,32.95,-0.55,456.30
0.17,7.15,959.30,32.96,-0.55,458.91
0.17,7.16,959.10,32.97,-0.55,460.65
0.21,7.16,959.30,32.98,-0.55,458.91
0.17,7.15,959.70,33.00,-0.55,455.43
0.17,7.15,959.20,33.00,-0.55,459.78
0.19,7.16,959.30,33.02,-0.55,458.91
0.17,7.16,959.30,33.03,-0.55,458.91
0.17,7.15,958.80,33.04,-0.55,463.26
0.19,7.15,959.50,33.06,-0.55,457.17
0.17,7.15,959.20,33.06,-0.55,459.78
0.19,7.15,959.20,33.07,-0.55,459.78
0.19,7.16,959.50,33.07,-0.55,457.17
0.17,7.15,959.70,33.07,-0.55,455.43
0.15,7.15,959.50,33.07,-0.55,457.17
0.17,7.16,959.40,33.08,-0.55,458.04
0.17,7.14,959.60,33.08,-0.55,456.30
0.19,7.14,959.40,33.08,-0.55,458.04
0.15,7.15,959.50,33.08,-0.55,457.17
0.15,7.14,959.20,33.08,-0.55,459.78
0.17,7.14,959.90,33.08,-0.54,453.69
0.17,7.14,959.40,33.07,-0.55,458.04
0.21,7.15,959.50,33.07,-0.55,457.17
0.15,7.14,958.90,33.08,-0.55,462.39
0.17,7.14,959.30,33.08,-0.55,458.91
0.19,7.14,959.20,33.08,-0.55,459.78
0.17,7.13,959.30,33.09,-0.55,458.91
0.17,7.14,959.10,33.08,-0.55,460.65
0.15,7.13,959.10,33.07,-0.55,460.65
0.15,7.13,958.90,33.06,-0.55,462.39
0.19,7.13,959.60,33.06,-0.55,456.30
0.17,7.14,959.60,33.07,-0.55,456.30
0.17,7.13,959.10,33.07,-0.55,460.65
0.23,7.13,959.70,33.08,-0.55,455.43
0.17,7.13,959.50,33.09,-0.55,457.17
0.19,7.13,959.80,33.10,-0.54,454.56
0.13,7.13,959.10,33.11,-0.55,460.65
0.15,7.13,959.40,33.12,-0.55,458.04
0.15,7.13,959.60,33.13,-0.55,456.30
0.19,7.12,959.50,33.14,-0.55,457.17
0.19,7.13,959.50,33.15,-0.55,457.17
0.17,7.13,959.30,33.16,-0.55,458.91
0.19,7.12,959.00,33.15,-0.55,461.52
0.17,7.12,959.10,33.15,-0.55,460.65
0.19,7.11,959.50,33.15,-0.55,457.17
0.19,7.12,959.50,33.15,-0.55,457.17
0.21,7.12,959.50,33.15,-0.55,457.17
0.19,7.11,959.10,33.14,-0.55,460.65
0.17,7.11,959.10,33.14,-0.55,460.65
0.17,7.11,959.70,33.14,-0.55,455.43
0.13,7.11,959.30,33.14,-0.55,458.91
0.17,7.11,959.20,33.13,-0.55,459.78
0.21,7.11,959.30,33.14,-0.55,458.91
0.23,7.11,959.40,33.13,-0.55,458.04
0.15,7.11,959.40,33.13,-0.55,458.04
0.17,7.12,959.60,33.12,-0.55,456.30
0.19,7.11,959.40,33.12,-0.55,458.04
0.19,7.11,959.30,33.11,-0.55,458.91
0.17,7.10,959.10,33.11,-0.55,460.65
0.13,7.10,959.60,33.10,-0.55,456.30
0.17,7.09,959.10,33.10,-0.55,460.65
0.19,7.10,959.40,33.09,-0.55,458.04
0.15,7.09,959.20,33.09,-0.55,459.78
0.15,7.10,959.10,33.09,-0.55,460.65
0.17,7.10,959.10,33.08,-0.55,460.65
0.13,7.09,959.60,33.08,-0.55,456.30
0.15,7.10,959.40,33.09,-0.55,458.04
0.17,7.09,959.20,33.09,-0.55,459.78
0.17,7.09,959.30,33.09,-0.55,458.91
0.17,7.08,959.00,33.08,-0.55,461.52
0.17,7.10,959.00,33.09,-0.55,461.52
0.15,7.10,959.30,33.08,-0.55,458.91
0.15,7.10,959.10,33.09,-0.55,460.65
0.21,7.10,959.10,33.09,-0.55,460.65
0.19,7.10,959.60,33.09,-0.55,456.30
0.19,7.10,959.60,33.10,-0.55,456.30
0.13,7.11,959.40,33.10,-0.55,458.04
0.19,7.11,959.50,33.11,-0.55,457.17
0.19,7.11,959.30,33.12,-0.55,458.91
0.19,7.10,959.50,33.12,-0.55,457.17
0.19,7.10,959.10,33.13,-0.55,460.65
0.17,7.10,959.20,33.14,-0.55,459.78
0.19,7.10,959.30,33.15,-0.55,458.91
0.19,7.11,959.10,33.16,-0.55,460.65
0.19,7.11,959.60,33.17,-0.55,456.30
0.15,7.11,959.40,33.18,-0.55,458.04
0.17,7.11,959.20,33.19,-0.55,459.78
0.21,7.11,959.20,33.20,-0.55,459.78
0.21,7.11,959.40,33.21,-0.55,458.04
0.17,7.11,959.10,33.22,-0.55,460.65
0.17,7.10,959.20,33.23,-0.55,459.78
0.19,7.11,959.10,33.24,-0.55,460.65
0.17,7.11,959.50,33.25,-0.55,457.17
0.17,7.10,959.50,33.26,-0.55,457.17
0.19,7.10,959.50,33.27,-0.55,457.17
0.19,7.10,959.90,33.28,-0.54,453.69
0.15,7.10,959.50,33.30,-0.55,457.17
0.19,7.11,958.90,33.30,-0.55,462.39
0.17,7.11,959.20,33.31,-0.55,459.78
0.17,7.10,959.50,33.32,-0.55,457.17
0.17,7.10,959.50,33.34,-0.55,457.17
0.17,7.10,960.00,33.35,-0.54,452.82
0.13,7.10,960.00,33.36,-0.54,452.82
0.15,7.10,959.60,33.37,-0.55,456.30
0.13,7.11,959.40,33.39,-0.55,458.04
0.19,7.11,959.20,33.39,-0.55,459.78
0.15,7.11,959.40,33.40,-0.55,458.04
0.17,7.11,959.60,33.41,-0.55,456.30
0.17,7.10,959.40,33.42,-0.55,458.04
0.17,7.10,959.30,33.43,-0.55,458.91
0.19,7.10,959.70,33.43,-0.55,455.43
0.13,7.09,959.00,33.44,-0.55,461.52
0.19,7.09,959.20,33.45,-0.55,459.78
0.17,7.09,959.40,33.46,-0.55,458.04
0.15,7.08,959.70,33.47,-0.55,455.43
0.19,7.07,959.50,33.47,-0.55,457.17
0.13,7.08,959.40,33.48,-0.55,458.04
0.19,7.07,959.60,33.49,-0.55,456.30
0.21,7.07,959.70,33.50,-0.55,455.43
0.13,7.07,959.30,33.51,-0.55,458.91
0.17,7.07,959.60,33.52,-0.55,456.30
0.19,7.06,959.40,33.53,-0.55,458.04
0.19,7.06,959.50,33.54,-0.55,457.17
0.13,7.06,959.50,33.55,-0.55,457.17
0.15,7.06,959.40,33.55,-0.55,458.04
0.19,7.05,959.80,33.56,-0.54,454.56
0.15,7.05,959.70,33.57,-0.55,455.43
0.13,7.04,959.50,33.58,-0.55,457.17
0.17,7.04,959.50,33.59,-0.55,457.17
0.15,7.03,960.00,33.59,-0.54,452.82
0.19,7.03,960.10,33.60,-0.54,451.95
0.17,7.03,960.00,33.61,-0.54,452.82
0.15,7.03,959.40,33.62,-0.55,458.04
0.17,7.03,959.50,33.63,-0.55,457.17
0.17,7.01,959.50,33.64,-0.55,457.17
0.17,7.02,959.70,33.65,-0.55,455.43
0.13,7.01,959.50,33.66,-0.55,457.17
0.17,7.01,959.50,33.67,-0.55,457.17
0.21,7.01,959.90,33.69,-0.54,453.69
0.15,7.01,959.80,33.69,-0.54,454.56
0.21,7.00,959.40,33.71,-0.55,458.04
0.23,7.01,959.40,33.71,-0.55,458.04
0.15,7.00,959.40,33.72,-0.55,458.04
0.19,7.01,959.30,33.73,-0.55,458.91
0.21,7.00,959.70,33.74,-0.55,455.43
0.17,7.01,959.70,33.76,-0.55,455.43
0.15,7.00,959.70,33.77,-0.55,455.43
0.19,7.00,959.50,33.77,-0.55,457.17
0.13,7.00,959.30,33.78,-0.55,458.91
0.13,7.00,960.20,33.80,-0.54,451.08
0.21,7.00,959.60,33.80,-0.55,456.30
0.17,7.00,960.00,33.81,-0.54,452.82
0.17,7.00,959.70,33.83,-0.55,455.43
0.17,7.00,959.80,33.84,-0.54,454.56
0.17,6.99,959.80,33.84,-0.54,454.56
0.15,7.00,959.80,33.85,-0.54,454.56
0.15,7.00,960.10,33.86,-0.54,451.95
0.15,7.00,959.60,33.86,-0.55,456.30
0.19,6.99,959.60,33.87,-0.55,456.30
0.17,6.98,959.90,33.88,-0.54,453.69
0.19,6.99,959.70,33.89,-0.55,455.43
0.15,6.99,959.60,33.90,-0.55,456.30
0.13,6.99,959.70,33.91,-0.55,455.43
0.21,6.99,959.80,33.91,-0.54,454.56
0.17,6.99,959.60,33.92,-0.55,456.30
0.15,6.99,959.40,33.93,-0.55,458.04
0.11,6.99,959.50,33.94,-0.55,457.17
0.17,6.99,959.60,33.95,-0.55,456.30
0.19,6.99,959.80,33.96,-0.54,454.56
0.13,6.99,959.90,33.96,-0.54,453.69
0.19,6.99,959.40,33.97,-0.55,458.04
0.17,6.99,959.40,33.97,-0.55,458.04
0.19,6.99,960.10,33.97,-0.54,451.95
0.17,6.99,959.60,33.98,-0.55,456.30
0.17,6.98,959.50,33.99,-0.55,457.17
0.15,6.99,960.30,34.00,-0.54,450.22
0.17,6.99,959.60,34.00,-0.55,456.30
0.15,6.99,959.50,34.01,-0.55,457.17
0.17,6.98,959.60,34.00,-0.55,456.30
0.11,6.95,959.90,34.00,-0.54,453.69
0.19,7.01,960.00,34.01,-0.54,452.82
0.15,7.00,959.30,34.01,-0.55,458.91
0.19,7.00,959.60,34.02,-0.55,456.30
0.17,6.99,959.50,34.03,-0.55,457.17
0.17,6.99,959.80,34.03,-0.54,454.56
0.15,6.99,959.60,34.04,-0.55,456.30
0.15,6.99,959.70,34.05,-0.55,455.43
0.17,6.99,959.90,34.04,-0.54,453.69
0.19,6.99,959.90,34.03,-0.54,453.69
0.11,6.98,959.60,34.03,-0.55,456.30
0.15,6.99,959.70,34.03,-0.55,455.43
0.21,6.99,960.20,34.03,-0.54,451.08
0.15,6.99,959.80,34.04,-0.54,454.56
0.11,6.99,959.70,34.04,-0.55,455.43
0.13,6.98,959.50,34.05,-0.55,457.17
0.19,6.98,959.80,34.05,-0.54,454.56
0.17,6.98,959.50,34.06,-0.55,457.17
0.13,6.98,959.90,34.07,-0.54,453.69
0.11,6.97,960.00,34.08,-0.54,452.82
0.15,6.98,959.50,34.08,-0.55,457.17
0.15,6.98,960.20,34.09,-0.54,451.08
0.13,6.98,959.70,34.10,-0.55,455.43
0.17,6.96,959.60,34.11,-0.55,456.30
0.15,6.97,959.90,34.12,-0.54,453.69
0.11,6.97,960.00,34.13,-0.54,452.82
0.17,6.97,959.70,34.13,-0.55,455.43
0.17,6.97,959.80,34.13,-0.54,454.56
0.15,6.97,959.50,34.14,-0.55,457.17
0.15,6.97,959.60,34.15,-0.55,456.30
0.15,6.97,960.30,34.16,-0.54,450.22
0.17,6.97,959.80,34.17,-0.54,454.56
0.15,6.97,959.90,34.18,-0.54,453.69
0.15,6.96,959.80,34.20,-0.54,454.56
0.11,6.97,960.00,34.21,-0.54,452.82
0.21,6.97,959.80,34.22,-0.54,454.56
0.15,6.97,959.70,34.23,-0.55,455.43
0.13,6.97,959.90,34.24,-0.54,453.69
0.15,6.96,959.90,34.25,-0.54,453.69
0.13,6.96,960.40,34.26,-0.54,449.35
0.21,6.96,959.70,34.27,-0.55,455.43
0.17,6.96,959.60,34.27,-0.55,456.30
0.17,6.97,959.50,34.29,-0.55,457.17
0.17,6.96,960.60,34.30,-0.54,447.61
0.15,6.96,960.00,34.31,-0.54,452.82
0.13,6.96,960.10,34.32,-0.54,451.95
0.17,6.96,959.90,34.33,-0.54,453.69
0.19,6.96,959.70,34.34,-0.55,455.43
0.13,6.96,959.70,34.35,-0.55,455.43
0.21,6.96,959.50,34.36,-0.55,457.17
0.17,6.96,959.60,34.37,-0.55,456.30
0.15,6.96,959.90,34.38,-0.54,453.69
0.17,6.96,960.00,34.39,-0.54,452.82
0.17,6.96,959.90,34.40,-0.54,453.69
0.15,6.95,960.10,34.41,-0.54,451.95
0.15,6.94,960.20,34.42,-0.54,451.08
0.15,6.94,960.30,34.43,-0.54,450.22
0.17,6.94,959.70,34.44,-0.55,455.43
0.17,6.94,960.20,34.45,-0.54,451.08
0.17,6.94,960.00,34.46,-0.54,452.82
0.13,6.94,960.00,34.47,-0.54,452.82
0.15,6.93,959.90,34.48,-0.54,453.69
0.17,6.93,959.80,34.48,-0.54,454.56
0.19,6.93,959.90,34.49,-0.54,453.69
0.19,6.93,960.20,34.50,-0.54,451.08
0.15,6.93,959.80,34.51,-0.54,454.56
0.15,6.92,959.70,34.51,-0.55,455.43
0.17,6.92,959.80,34.52,-0.54,454.56
0.15,6.92,959.70,34.53,-0.55,455.43
0.15,6.92,960.00,34.54,-0.54,452.82
0.15,6.92,960.00,34.54,-0.54,452.82
0.17,6.93,959.70,34.55,-0.55,455.43
0.13,6.92,960.20,34.57,-0.54,451.08
0.17,6.93,960.20,34.57,-0.54,451.08
0.17,6.92,959.90,34.58,-0.54,453.69
0.17,6.92,959.60,34.58,-0.55,456.30
0.17,6.91,960.00,34.58,-0.54,452.82
0.19,6.91,959.80,34.58,-0.54,454.56
0.21,6.91,960.30,34.58,-0.54,450.22
0.15,6.91,960.20,34.59,-0.54,451.08
0.17,6.90,960.10,34.60,-0.54,451.95
0.19,6.90,959.50,34.60,-0.55,457.17
0.21,6.90,960.30,34.61,-0.54,450.22
0.13,6.90,959.70,34.61,-0.55,455.43
0.17,6.89,960.00,34.62,-0.54,452.82
0.17,6.89,960.20,34.63,-0.54,451.08
0.15,6.89,959.90,34.63,-0.54,453.69
0.17,6.90,960.00,34.64,-0.54,452.82
0.13,6.90,960.00,34.64,-0.54,452.82
0.15,6.90,960.20,34.65,-0.54,451.08
0.17,6.90,960.10,34.66,-0.54,451.95
0.13,6.89,960.10,34.67,-0.54,451.95
0.13,6.90,960.30,34.67,-0.54,450.22
0.15,6.90,960.00,34.68,-0.54,452.82
0.13,6.90,960.20,34.68,-0.54,451.08
0.13,6.90,960.10,34.69,-0.54,451.95
0.19,6.90,960.40,34.70,-0.54,449.35
0.15,6.89,960.10,34.70,-0.54,451.95
0.15,6.90,960.00,34.71,-0.54,452.82
0.17,6.90,960.20,34.72,-0.54,451.08
0.15,6.90,960.20,34.72,-0.54,451.08
0.15,6.90,960.00,34.72,-0.54,452.82
0.19,6.90,960.20,34.73,-0.54,451.08
0.15,6.90,960.20,34.74,-0.54,451.08
0.19,6.89,959.80,34.74,-0.54,454.56
0.17,6.90,960.30,34.74,-0.54,450.22
0.21,6.89,960.10,34.75,-0.54,451.95
0.17,6.89,960.20,34.75,-0.54,451.08
0.15,6.89,959.60,34.76,-0.55,456.30
0.17,6.89,960.10,34.76,-0.54,451.95
0.17,6.89,960.10,34.77,-0.54,451.95
0.13,6.89,960.20,34.77,-0.54,451.08
0.19,6.89,960.00,34.77,-0.54,452.82
0.15,6.90,960.20,34.78,-0.54,451.08
0.19,6.89,960.00,34.78,-0.54,452.82
